Protein.Group;DMSO_cultbatch1_rep1;DMSO_cultbatch1_rep2;DMSO_cultbatch1_rep3;DMSO_cultbatch1_rep4;DMSO_cultbatch1_rep5;DMSO_cultbatch1_rep6;DMSO_cultbatch2_rep1;DMSO_cultbatch2_rep2;DMSO_cultbatch2_rep3;DMSO_cultbatch2_rep4;DMSO_cultbatch2_rep5;DMSO_cultbatch2_rep6;CAP_cultbatch1_rep1;CAP_cultbatch1_rep2;CAP_cultbatch1_rep3;CAP_cultbatch1_rep4;CAP_cultbatch1_rep5;CAP_cultbatch1_rep6;CAP_cultbatch2_rep1;CAP_cultbatch2_rep2;CAP_cultbatch2_rep3;CAP_cultbatch2_rep4;CAP_cultbatch2_rep5;CAP_cultbatch2_rep6
Q9H4A3;21289.8;18460.1;12717.2;11433.5;10742;11970.8;16129.5;16585.8;16232.8;15901.1;19120.6;17318.6;17310.9;12274.4;11375.3;10080;9863.42;8168.05;13171.1;13080.3;16449.9;16037.2;16787;14754.6
Q9H4A4;53232.6;51350.4;34536.8;36286.9;34286.6;41659.7;38291.9;47332.6;40984.3;43337.6;43358.8;39881;58082.8;54814;39915.4;39647.1;36922.8;47294.6;54883.6;48723.9;54499.5;47905;49160.2;52707.6
Q9H4A5;25002.8;26494.5;16764.9;16943.8;16791.6;22039.8;20043.1;18944.6;14853.2;18986.2;17468.3;20470.9;36661.8;36363;26541;21820.9;24422.2;26312.9;19088.7;25024;21481;24747.5;25434.9;27624.8
Q9H4A6;26020.2;26045.8;22454.6;24586.7;21588.5;26174.6;38873.8;48596.8;31982.4;34638.6;31310.9;33302.8;26342.4;25920;22821.1;22017.1;25684.7;30274.9;29709.2;28560.6;32853.2;32095.4;36813.7;35388.3
Q9H4B0;3809.92;2623.13;3529.34;3889.17;3394.06;3054.48;1899.78;;2794.47;3004.62;1449.74;2802.31;2848.89;3336.95;2926.62;4278.13;3202.77;2882.37;2034.69;1049.51;1881.96;1348.16;2292.4;2152.62
Q9H4E7;7568.43;8942.87;8292.68;9975.01;9506.02;10912;8331.78;9596.92;10063.8;10904.4;8582.89;10977.4;9374.65;11130.8;8436.71;8955.32;7833.21;8251.34;8520.52;11398.4;8693.87;10416.7;8182.24;8579.52
Q9H4G0;22051.2;21100.7;18394.9;17734.5;18766.4;22412.6;24831.5;22762.4;29631.5;26279.1;21814.1;23361.6;24592.8;24321.9;20892.9;18714.4;19848.8;23025.5;27524.1;25591.5;26221.6;29129;28433.5;18900.3
Q9H4I2;3614.96;4337.24;2959.18;4442.06;3901.21;4116.23;1785.21;;2858.35;1919.71;2062.64;2644.86;1784.38;1159.57;2796.1;1975.8;2700.37;2820.69;;;;1868.1;;
Q9H4L4;10865.6;10722.2;9773.24;11544.6;12141;11146.4;14554.5;10218.8;13941.2;13292.5;12730.2;12918;10844.7;11191.4;11052;10121.4;7786.82;10644.4;12851.2;13102.6;10059.1;13916.2;12194.9;8394.07
Q9H4L5;19687.7;20296.9;13979.2;14698;15068.8;19052.4;25152.9;11671.8;22392.2;22794.1;20518.4;22165.5;20058.3;18324.8;16193.2;16100.4;16531.2;18616.2;15316.7;19287.1;15531.3;24473.3;15962.9;12459.9
Q9H4M9;123269;122309;95553;90455.8;87569.4;105772;117418;115048;118729;119258;121161;126269;104260;95988.4;67830.9;70502.6;65395.9;86073.8;88850.4;85658.2;93044.7;86232.8;90597.1;87603.4
Q9H501;15892.3;12584.9;13482.7;14511.8;14241.4;15656.1;20669.8;16349;20432;20315.2;17846.1;18459;17316.2;18741.9;15927.8;18425.3;15810.6;16316.5;21462.8;21827;21620.9;21829;21588.5;18188.7
Q9H553;16433.2;18145;18060.1;16507;14764.8;19590.5;23224.9;12737.7;19120.4;20677.9;14906.7;19421.1;21586.4;23793.6;18645;22829.2;21012.6;20915.6;20395;21179.8;21788.6;21425.8;24303.2;20568.8
Q9H583;51784.1;54886.2;30693.3;41307.8;32913.5;46840.3;54558;55677.9;54558.5;58333.2;69439.8;65649.7;55613.5;50072.9;30752.4;40421.5;33546.7;46308.8;69316.8;67304.8;75213.6;74937.3;65041.4;74610.8
Q9H5N1;19450;19132.9;15480.2;18294.7;18335.7;14715.2;10711.9;9506.67;14311.4;15935;9736.4;13609.9;20143.1;17508.6;14287.5;15388.4;11283.9;13243.1;11223;12830.3;11047.4;10430.2;8950.39;11301.2
Q9H5Q4;36509.9;34865.5;29514.2;25895.4;28089.1;29240.5;55816;45965.4;56051.2;49502.3;72223.3;50419;27243.4;37676.8;25061.2;26713.5;27342.8;29465;74450.1;54844.1;58712;53473.3;49144.8;53836.7
Q9H5V8;51865.1;49435.8;31420.2;33894.6;36227.3;44655;59297.2;59955.4;53132.2;49682.8;59719.4;53028.2;62797.6;58235.6;37368;42210.1;37451.4;49385.5;63208.7;65556.8;62115.9;61315.9;66500.6;62734.1
Q9H5V9;10146.3;10981.5;4307;5058.34;3673;8246.26;12352;10056.1;12633.4;12515.7;9746.44;13744;7355.38;5906.52;2279.56;;2982.74;4475.81;10067.3;11188.1;13468.7;12379;13650.8;11106.3
Q9H5X1;20403.1;15380.1;;8179.8;;;25537.6;21442.2;22281.6;16977.2;26787;20714.1;17021.6;15103.4;13925.4;6771.19;4013.8;;22146.8;25398.6;23117.4;24062.3;24290.5;27221.4
Q9H694;1414.85;1207.03;1169.26;1715.63;1739.08;2106.56;4131.34;4581.07;4654.19;4965.81;3717.53;2802.43;2040.22;;951.052;691.26;960.834;1597.49;3264.58;1855.65;3384.81;3324.45;3295.02;2288.73
Q9H6D7;1403.82;1653.52;2347.59;2672;2428.9;1835.1;;;;;;;1616.06;1827.64;1715.2;2710.92;2568.72;2124.17;;;;;;
Q9H6E4;8234.7;8237.04;5689.79;4293.32;6462.47;6257.64;12750.2;4284.13;9723.2;10532.2;11656.2;11126.6;5989.57;5266;4273.01;4976.2;4682.92;3922.92;9168.38;8101.47;8391.62;9067.43;7405.85;11906.9
Q9H6E5;6903.21;6731.52;7219.41;6529.37;6552.26;6859.41;7392.15;5877.19;8654.52;9059.04;7129.5;7186.22;5851.61;6740.94;5835.88;7890.92;8617.81;7316.47;7518.92;8136.67;6477.14;8463.52;7060.61;8782.45
Q9H6F5;44812.3;42967;28960.5;28035.5;25860;29270.7;39674.3;49973;35092.3;34077.8;39692.6;30779.1;37718.1;34061.6;23368.3;23362;21004.1;22553.5;29125.2;34759.9;31587.8;31304.5;33872.2;31344.7
Q9H6K1;2357.11;3161.85;2952.02;2856.04;2638.96;2503.92;1147.58;;2629.54;2079.44;952.699;1970.82;2067.11;1750;2601.8;2530.78;2137.35;2103.02;1523.48;1851.6;1116.55;971.43;2243.87;
Q9H6K5;4012.03;5074.98;2863.48;2869.49;2947.67;2846.27;3912.06;2044.08;3844.73;3424.43;4840.62;3391.64;4962.77;3945.28;2001.33;1952.17;2056.66;1979.71;1975.08;2987.31;2180.42;2247.17;2548.92;1848.74
Q9H6R0;8387.64;8369.97;8204.59;8600.84;6369.79;7456.22;11546.3;13919.2;11335.8;8000.98;11774.2;9864.81;10065.1;8525.08;6393.49;6666.58;6264.71;8243.5;13774.4;10119.3;12858;10970.8;12723.3;10922.2
Q9H6R4;28819.2;29332.2;21600.8;24879;21342.6;28268;33778.1;32176;35984.1;33055.9;27192.1;31154.4;31363.4;27989.2;23609.3;20218;19647.6;26847.2;37789.1;31953.8;36163.4;35781.6;35019.9;36100.7
Q9H6S0;14459.3;13514.9;12036.9;11683.8;10698.7;13831.8;11402.2;8958.25;13869.6;14235.5;14528.4;13175.6;14912.6;14081.9;11907.9;9134.35;9451.59;10731;15022.2;14416.3;16846.7;15191.1;14721.1;14603
Q9H6S3;42349.4;46148.3;26263;23728.5;23614.4;32900.7;60135.3;103779;56587.4;54564.4;83729.7;61296.5;47171.8;41388.9;27324.1;22123.9;23039.5;30322.5;61130.4;74620.7;58966.5;57160.5;67712.8;95900
Q9H6T0;4612.75;3960.37;6452.34;5895.38;7340.81;7401.23;10242.8;8512.67;8965.62;8078.73;7638.91;9116.2;6625.12;4936.31;5051.99;4999.98;6394.18;4683.91;9292.01;6580.46;7124.96;9128.38;4953.89;5253.39
Q9H6T3;20559.4;21418.6;14996.7;14795;14690.5;17741.9;20372.5;20748.5;22142.5;21223.8;17254.5;20022.9;19755.2;20160.2;13828.5;10412;13359.1;17377.3;19415.4;20383.2;21012.4;21451.4;20904.2;20941.5
Q9H6U6;7850.59;5729.65;7254.41;7982.48;6505.95;8917.12;6676.45;4226.86;6604.89;3610.36;;6693.9;7628.68;7441.91;5871.51;6725.37;6290.83;7326.84;5812.44;5246.37;4759.15;5847.56;6572.95;7152.57
Q9H6U8;8447.14;11605.2;10915.8;10776.3;11893.4;10671;13443.8;8568.38;16943.2;12507.2;8239.06;15927.2;10757.3;11460.3;11235.3;11099.5;10793;11402.9;10916.5;12452.6;11459.5;11858.5;10421.6;9456.41
Q9H6W3;20858.6;18916.4;8242.48;6728.04;7028.51;12974.7;23403.5;27657.5;20117.6;24154.1;29893.8;22189.2;28910.5;18283.8;7366;6981.33;8143.89;12430.5;29663.5;26956.5;33138.5;28287.2;27761.3;39628.7
Q9H6Y2;;1539.15;;2533.72;;3119.75;8808.15;;6631.61;10091;7520.83;8654.16;;3658.59;;;;2180.12;8633.16;7832.06;7024.23;11095.3;9316.98;8430.84
Q9H6Z4;80775.6;78428.1;74216.3;70488.6;66909.3;73214.3;91067.1;87007;85230.8;84048.5;77214.2;87064.7;67297.6;71424.1;74237.9;73339.5;67086;65528.7;72111.1;74852.9;75790.2;83850.6;77935.8;80102
Q9H773;37418.6;36025.5;31377.6;26263;25701;31838.5;34482;38137.8;28955.7;27093.4;35227.1;27264.5;34397.6;33852.5;34261.4;27441.2;26067.6;29666.2;25886;29694.1;24538.2;30181.9;30194.2;26490.8
Q9H788;4712.99;6148.45;6199.25;6781.8;6554.1;6119.73;4902.78;5183.11;5961.94;5166.79;4649.79;5043.99;5786.31;6768.83;5686.11;6146.87;6723.35;5818.19;5995.26;5956.26;5715.47;5363.9;5424.96;5126.71
Q9H7B2;37193.5;39956.1;33651;33568.1;35360.8;38297.1;42885.8;37472.6;43016.7;40500.3;52060;42725.3;38556.1;39117.7;33495.8;37439.2;36360.6;40569.5;53298.9;46829.4;48009.5;48102.8;52316.4;52598.2
Q9H7B4;5755.62;4995.99;2272.24;2568.89;2604.96;3818.75;8271.23;6511.35;10417.4;9533.47;8726.55;7705.54;7116.05;5017.16;2237.18;2538.49;985.424;3268.03;8498.81;10469.3;9521.54;10715.6;11456.1;8533.21
Q9H7C9;3651.76;4253.65;4222.13;4512.74;4493.33;4595.28;2234.73;;2747.85;3642.18;;2872.41;5017.85;3185.82;4893.58;4996.17;6481.2;5684.45;2544.31;3489.25;3043.19;2737.04;;4775.32
Q9H7D0;6904.34;7338.59;7771.49;7664.34;6413.92;8621.42;14648.1;;14788.2;12673.2;19562.5;13978.2;6662.01;5958.28;7385.39;6788.13;6126.28;6652.82;21957.8;13218.5;20445.5;21429.8;19563.9;4518.47
Q9H7D7;16067.7;14460.1;12256.3;11727;11426.2;12403.1;13952.9;21902;14524;15819.7;15329.3;13846.5;13513.1;12150.4;9472.99;11727.9;12159;11899.9;13869.6;15739.1;16944.6;13920.1;13736.6;14597.7
Q9H7E9;31391.3;32713.9;29914.1;30967.9;29043.9;24172.1;25563.4;22535.7;22999.7;20428.3;18527.6;21845.5;26651.8;25836;27242.3;30143.9;29230.7;27094;17094.7;19871.1;20251.2;22289.2;21670.8;15541.3
Q9H7F0;1451.56;1208.58;1955.9;2393.89;1891.98;2460.49;641.537;;1019.19;1021.29;;1170.66;1015.1;1088.69;1486.41;1777.3;1982.59;1725.12;;;;963.354;;
Q9H7L9;5309.18;4887.98;4122.29;5555.17;7173.5;6325.92;4535.19;7049.2;5005.11;6185.94;5737.51;3250.55;6897.27;4411.4;4396.19;3889.07;2242.15;6731.18;2923.53;;;4444.1;5014.11;2339.52
Q9H7N4;20651.9;20685.4;16690.8;21481.8;24160.6;20885.4;25862.4;20226.7;23815.9;25691.9;24881.1;21262.7;20010.6;18845.8;20606.6;21380.7;16125.3;19983.2;20458.3;22613.1;21534.2;18153.3;16390.9;18123.9
Q9H7Z7;9464.44;6823.52;5871.38;5896.26;5543.13;6908.58;4064.59;;6718.83;6917.85;14250.6;5842.05;15800.5;10194.8;5320.62;6646.79;6733.45;8077.48;7415.24;12461.5;12771.8;7597.44;7056.62;10566.4
Q9H814;12571.5;13443.5;9866.57;8168.93;7216.36;9065.79;23517.7;22706.2;19703.1;15823.8;24386.1;18512.5;11263.1;11516.7;7048.7;8452.23;7300.81;9259;16294.7;19379.1;18526.7;18132.4;18681.9;20307.9
Q9H832;64938.4;61079.5;55158.7;61684.1;58952.5;66894.2;60388.1;63060.5;68234.3;66184.1;63662.7;69140;66808.9;67768.7;61376.1;57088;53335.5;64779.6;70686.8;64643.8;69369.4;71679.6;75331.4;72264.5
Q9H840;2297.79;2234.05;;;;2729.82;5679.46;7336.13;6154.2;3993.63;4819.06;4445.13;1812.12;2999.79;;;1310.92;1977.55;4064.71;4389.92;5070.63;6149.68;3113.8;4884.37
Q9H845;13540.2;12436.3;15759.5;15136.2;16069.7;14028.9;12311.7;30661;24880.3;23997;21226.3;14930.1;15757.7;14605.5;15805.1;19876.5;17406.1;18810.5;26878.7;30575.4;30773.9;16257.4;25683.5;29864
Q9H857;19286.2;22143.6;14359.2;16480.4;16781.9;17623.2;14399.1;13765;15761.9;15783.3;18524.7;17389.4;18369.7;16642.9;13236.9;15970.6;13281.7;14894.4;15127;12481.4;13085.6;14883.1;13931.9;11605.4
Q9H8G2;8203.65;7830.72;8085.59;10277.4;13177.2;8693.6;5549.82;5053.62;5049.77;6560.39;6463.48;6271.19;5338.37;8012.42;4109.75;8648.9;8273.84;7468.4;4694;5580.48;6083.16;4196.61;4379.67;2111.27
Q9H8H0;26400.9;25182.9;10839.3;16109.4;15995.4;18443.9;13280.2;4196.42;15107.7;12992.9;16894.6;19134.1;26854.5;22970.8;9973.3;11344.9;17403.7;19407.4;30042.8;18383.9;19218;17301.1;15647.1;26804.8
Q9H8H2;16264.9;12200.8;13221.4;13031;13352.5;15745.6;18535.7;13041.5;13423.3;13335.3;14691.5;16201.7;13493.5;11815.7;15978.6;15799.8;15047.7;16144.6;22316.8;16533.3;15064.8;22346.3;18137.1;14965.5
Q9H8M7;7791.6;9284.71;4613.46;6362.61;8933.61;10278.8;2951.15;4167.53;2801.9;4346.95;4205.83;4260.43;8323.34;10786;9294.27;8486.8;7740.86;10591.7;3565.79;4225.41;3338;4624.08;6819.41;4905.68
Q9H8P0;10621.4;11259.2;8162.39;6085.49;9116.57;10732.6;9777.18;18020.7;;8146.67;12200;6034.42;11655.8;12568.8;6921.56;8632.12;5803.29;9106.08;9498.72;8938.1;7311.33;8626.97;7974.91;10281.4
Q9H8S9;68595.3;71481;63273.6;53870.2;60982;73327.7;52126.8;45118.6;61379.7;55978;55602.8;58851.2;62280.4;59492.5;52036;48382.2;52614.8;56895.2;47879.2;47727.9;39170.8;50265.7;44687.9;42652.6
Q9H8W4;10981.2;10575.5;25299.8;15510.6;24677;9228.95;18089.2;22240.6;13670.6;14225.4;18320.1;13168.7;12531.6;13249.6;30893.4;34413.4;29977.8;20366.3;22947.5;16807;20911;13675.4;15736.6;20049.5
Q9H8Y5;21717.6;18448.7;17102.4;14968.8;15041.4;16623.4;39449.7;39377.6;37480.2;36381.7;42519.6;37799.1;14889.8;15440.8;8408.9;10348.8;13727;15429.1;39322.3;36577.3;38832.7;31266.5;34260.4;32563.3
Q9H8Y8;42415.6;47201.3;35682.9;38702.5;37790.4;37444.1;34972.1;25367;39663.9;39227.2;31939.2;37383.3;46231.5;49645.5;41015.9;35998;36395.9;43058;36646.9;46354.5;35305.1;40432.1;42983.8;35590.5
Q9H900;7955.46;7776.42;5539.5;6314.28;7365.69;7100.73;6699.37;4120.38;1994.51;6882.57;7299.07;6952.88;6870.48;6064.14;4908.63;5124.3;7152.04;5139.54;5272.36;6470.97;5690.61;6396.6;5863.27;3450.04
Q9H910;150828;168872;74460;77293.6;78483.1;96698.1;247183;430942;181743;187146;302666;183053;123145;123670;59243.4;50171.8;61799;67063.3;141065;172475;186830;174320;143231;194329
Q9H936;53895.6;54873.9;32586.2;35151.5;31608.1;44868.4;50314.8;47281.2;47825.2;49100.1;49432.6;48903;66988.2;57806.1;32392.9;30235.5;24457.2;39090.7;55104.9;49223.6;52926.2;44724.4;51607;51832.3
Q9H944;6341.97;6350.23;;;;2594.79;13085.4;17874;11384.2;11496.2;;14116;7660.86;5668.26;;;;;10239.1;12172.4;;11101.7;10932.7;
Q9H974;39103.2;37168.9;36074.3;35026.6;34006.3;36786.6;23045.2;26232.2;31943.7;29427.2;24853.6;31282.7;37850.3;35594.2;33919.8;31644.2;33062.3;38113.4;29778.9;29910.3;28791.1;32594.6;30252.7;31324.1
Q9H977;1763.92;1535.55;2684.56;3454.52;3263.91;2225.12;;;2676.87;2494.65;2053.35;;796.617;734.971;1508.81;2476.18;736.833;2211.28;;573.276;;2088.88;1860.7;
Q9H981;2225.97;2045.01;2763.38;2622.59;1921.15;2398.92;2812.11;1800.17;3693.42;3856.12;2903.79;3840.27;1602.52;1933.33;1876.72;2580.83;2376.54;1199.46;1740.67;1669.48;1576.59;2151.39;2963.04;2424.93
Q9H993;5960.03;4610.74;6162.19;6962.75;7695.48;4082.64;6384.98;;6767.95;;;4941.02;4326.09;4858.69;4145.46;6617.59;6134.38;7060.3;7800.33;1605.08;14854.6;5200.94;8863.63;7345.13
Q9H9A5;9185.68;9892.89;9994.23;9559.5;10510.7;9388.43;9136.36;7974.34;8702.71;9475.62;6084.59;8545.65;9638.54;8578.08;8379.14;11050.3;9084.46;9425.82;9836.19;6910.94;6823.19;7978.39;7241.56;7304.61
Q9H9A6;26258.2;29944.2;21933.9;18249;18779.2;24009.9;22392.9;23581.6;22420;26763.7;22696.4;22138.8;27547.3;26075.7;21892.8;17655.1;20925.9;24000.1;27865.4;24334.1;22579.6;25932.5;26054.1;29571.9
Q9H9B1;5503.85;6176.59;6180.39;6646.21;6572.33;5463.4;6196.33;6482.1;7605.39;7178.87;7197.33;6256.35;7286.68;5352.14;5555.77;6221.11;4336.57;5390.52;5964.81;7322;5313.77;7184.09;7769.79;7299.07
Q9H9B4;92249.3;93266.3;62346;64041.9;61664.5;79519.3;88986.1;96216.6;92646.2;88863.7;101260;93096.9;110166;94428.6;69864.5;54640.6;56917.4;78046.2;89522.3;95427.3;98191.2;97110.6;90622.5;99966.4
Q9H9E3;22405.4;24971;21695.2;20608.7;22879.2;22875.8;25217;22784;22456.1;24155.1;23207.4;23422.2;22418.3;21766.5;20686.5;19217.4;18084.6;19158.9;24762.5;21809.4;24563.3;23392.9;24141.3;24867.5
Q9H9F9;6127.53;6305.67;4147.56;5521.55;5154.17;5177.14;4193.98;2732.59;6006.68;6576.21;3089.78;4784.86;5155.79;4989.69;3005.25;2917.9;3495.5;4742.91;4326.35;3259.83;3919.03;3817.16;4240.59;5057.17
Q9H9H4;21154.6;22692.2;20875.7;21883.9;18863.3;19203.8;22883.2;22630;21886.1;22002.7;18770.9;25767.5;20591.4;22248;21380.4;22796;21522.2;20364.4;18393;22978.8;21239.5;25363.2;24309.2;21594.6
Q9H9J2;12737.4;11935;14758.5;15029.2;15991.4;12629.5;13629.6;18729.3;12019.4;9193.72;7768.15;10048.6;12105.6;12119.6;13695.8;12474.8;10972.1;14067.1;11520.9;12838.8;15307.5;11108.7;16491.9;15783
Q9H9L3;2851.57;;10976.2;12671;13065.8;10558.2;11528.9;;16875;8163.51;3393.48;12707.4;;;16324.5;15106.2;12354.5;9228.82;3459.62;9313.47;1915.11;7278.98;14962.6;
Q9H9P8;22045.5;23717.9;17786.5;18864.7;17805.9;17647.8;29769;26749.1;29449.6;30451.2;29604;30140.7;24271;21590.5;18571.2;16511.9;14519.3;16797.9;32307.9;31039.9;32380.8;31445.8;32359.6;30697.3
Q9H9Q2;22754.8;22287.4;19240.6;21062.7;27717;15833.2;20191.5;19909.2;19377.4;17414.6;16869.5;19065.2;23558.5;23897.9;19737.7;24753.9;22085.6;21361.7;21873.6;20421.9;18932.6;20531.7;18492.6;18674.5
Q9H9Q4;3711.18;4535.73;2646.9;2303.26;2399.55;4314.55;4131.96;;4663.41;3077.31;;3232.46;2936.13;3080.47;2349.58;2900.65;2780.25;3775.47;5944.61;4451.89;3985.29;2515.71;;
Q9H9T3;6123.08;6167.34;5157.21;6848.48;7620.53;9017.14;3892.9;2668.95;5658.06;4916.5;6468.1;5512.11;11165.3;10125.7;7980.98;9071.88;10100.8;11286.1;11806.9;6921.16;10455.9;7396.67;7587.96;9805.12
Q9H9Y4;3664.8;2996.86;4637.86;3217.26;3653.11;2823.89;3923.3;;1808.07;2654.83;;3603.21;3327.22;3467.96;4922.5;5461.21;3676.63;3008.22;;2535.26;;2223.12;3197.62;
Q9H9Y6;15584.7;16954;16729.2;15522.9;15223.3;16525.9;14952.1;18025.4;16981.2;16683.3;20782.6;17960.5;14433;14670;13343.5;14547.2;16472.4;15012.9;19841.8;15488.9;18903.9;18128;19381.6;16999.3
Q9HA64;28364.9;26220.5;29331.3;30907.6;34298.5;27829.2;13270.7;9164.39;16876.2;16751;11074.6;13581.5;26473.3;27151.6;34600.8;21671.3;33945.6;29736.1;11980.1;8935.17;9549.47;12275.6;15598;16758.2
Q9HA65;21309.4;23299.2;14629;13400.5;15337.8;16398.6;10494.3;9978.99;10608.4;15987.2;10649.4;12476.9;18747.1;19309.9;13151.2;11142.4;14199.7;17452.7;8402.49;11453;12412.8;10613;16172.2;16072.5
Q9HA77;12807.5;10404.1;9389.48;10703.2;8877.68;8791.53;21354.6;19611.1;19245.6;21560.6;21508.3;19733;13102.7;11198.9;9166.23;10263.8;10864.6;8032.14;17863.4;19190.9;18396;18014;19893.2;18590.4
Q9HAB8;30433.2;31010.4;16411.3;18330.6;16362.1;25528;23809.8;32954.1;23725.8;23436.2;29883.3;22700.6;30526.7;34370.5;18997.3;19134.5;18893.1;26312.4;36829;30976.3;41588.7;29997;33537.8;37151
Q9HAC8;4823.14;1979.72;2890.38;3738.47;3968.38;5073.29;3007.82;2480.7;3863.53;;;;3887.1;3524.69;2626.53;1407.64;1947.16;3646.87;1113.34;2042.28;;;;
Q9HAF1;1797.91;824.347;1434.47;1036.22;1846.7;;2150.71;;1990.02;2261.03;;3600.6;;1772.41;;;1414.36;876.694;;2048.4;;2409.56;2561.3;
Q9HAN9;5764.41;6626.92;9984.42;8448.95;8739.02;4922;9005.74;11144.6;8904.15;8884.91;9676.1;8164.94;2763.79;3300.78;4124.96;8623.25;5712.83;6774.28;9205.36;8841.46;9372.7;9225.71;9240.87;9475.26
Q9HAQ2;;;;;;;;;;;34608.1;;;;;;;;;;;;;26478.5
Q9HAS0;;;;;;;;;1550.65;;;;412.522;;;;;;;;;;;
Q9HAU0;4704.46;3651.19;5002.22;5218.73;5106.3;4169.91;4414.16;2149.55;5358.22;4730.36;5361.41;3201.9;4523.49;4857.02;5363.51;5512.51;5135.26;5589.16;3294.27;4803.13;4354.46;5143.6;3186.52;2855.75
Q9HAU4;5411.81;5823.56;4605.41;6577.16;4971.08;6899.71;5481.34;9128.8;7350.04;7579.86;7360.34;7762.75;5081.62;5624.08;3634.54;3249.29;4712.62;5282.62;5696.41;4723.73;4900.25;4849.17;4741.41;5577.65
Q9HAU5;25780.8;23701.4;19423.4;17578.3;18061.2;24493.3;23097.1;23917;24154;21407.4;22454.5;22652.7;26431.7;25743.8;18700.3;17443.8;18321;23123.9;29270.4;21141.8;20150.6;23296.6;24723.8;23629.9
Q9HAU8;;;;;;;;;;;;;;;;;;;;;;;;
Q9HAV4;24704.7;27835.4;30473;31928.1;31720.7;28105.1;29614.1;30538.8;27940.3;28072.5;32339.2;28012.5;23281.2;22351.5;25205.7;31719.9;30027.2;29054.9;38205.2;29894.5;38888.7;33280.5;33267;37914.1
Q9HAV7;96964.4;88642;93128.8;96387.6;93948.1;83750.4;160843;149106;147788;135990;149733;142391;85014.5;85216.2;95053.7;95652.2;97979;88579.6;135823;159824;149777;149327;140882;138120
Q9HB07;95118.6;88755.7;74838.6;82232.4;75344.3;84329;53243.9;61815.6;47675;40339.1;62119.8;48328.2;94769.6;96276.1;92496.2;83688.1;86935.4;96379.7;64220;57456.3;55653;48831.7;52813.6;51621.4
Q9HB19;5147.52;5775.58;4462.91;4223.66;4082.05;4296.54;5291.61;4811.57;4596.19;4545.34;2499.09;4432.12;3663.11;4858.14;4442.5;5130.88;3185.71;4279.18;4602.57;3152.69;;5764.44;4546.84;
Q9HB40;9080.1;7152.02;4962.48;5890.42;4643.79;7387.22;5318.62;4182.03;3917.8;5544.99;;5225.64;7078.23;5338.95;4712.08;5236.37;3469.21;4752.64;6037.79;3384.25;;;;
Q9HB71;119255;116186;98980.2;100639;95761.9;100635;129784;126291;124045;124965;113781;122558;120253;120274;110951;108987;102054;105873;108663;116380;109681;114475;119596;125523
Q9HB90;18947.7;20761.6;15474.1;25606.7;23207.9;26138.8;15885;16360.6;15031.1;17934.3;14275.9;14382;21069.6;23239.8;16945.4;21392.5;27068.4;30205.5;20040.2;16123.5;17389;15107.9;17595.4;17721.3
Q9HBF4;29545.6;28246.2;21617;26882.4;23238.4;29061.4;22007.8;18752.9;21184;21072;23247;23694.5;27588.8;29798.7;23546.9;25674.5;28339.4;32550;23393.8;22808.8;21216.3;19848.7;22500;21265.5
Q9HBH0;12210.6;13302.4;25555.6;25898.8;31690.8;23914.2;18092.7;15478.4;16758.6;16403.1;17955.9;12661;10292.8;11586.6;23238.5;23494.3;17146.7;10674.3;15907.7;15794.6;13301.5;12006.8;15615.4;16662
Q9HBH5;54578.2;15332.2;8599.13;8055.72;9570.19;10097.7;26698.3;23632.8;22989.7;23542.2;24486.1;22248.9;20252.7;17483;42382.8;41233.6;38219.4;48394.1;27444.4;26384.4;27855.1;21801.8;25005.6;28178.3
Q9HBK9;3970.22;3941.94;;1531.85;1437.89;2945.5;3425.44;;3345.51;2899.89;3065.9;3603.6;3976.54;2879.11;1005.28;;1158.47;2520.01;4343.03;2031.97;3804.9;4082.4;3316.56;2664.2
Q9HBL7;;2377.68;;;;1852.75;4338.22;6341.1;3740.9;5177.23;5104.42;4787.8;;2202.79;;;;;7625.53;6924.92;5664.45;6155.72;3942.49;5378.89
Q9HBL8;21074.6;18813.2;15995.7;14172;8825.56;17362.6;21611;8500.57;21787.3;24394.8;14971.4;19545.2;18303.8;13970.4;5132.08;8229.78;8446.96;10067;16036.6;14031.4;11297.8;18818.1;18445.3;11792.9
Q9HBM0;5450.45;6004.8;5733.55;5426.08;5596.15;6457.67;5775.26;4441.21;5719.44;5588.61;4213.15;4748.02;6540.11;7531.02;7837.82;6676.29;6396.94;6600.3;5350.84;5351.74;5458.47;6052.41;5762.07;5527.45
Q9HBM1;8179.15;11076.2;9363.04;6037.62;8504.89;9909.75;13452.8;12484;7650.35;7798.41;7815.77;8790.79;8674.52;7544.96;5299.75;5091.11;5736.29;6593.72;7040.25;6049.61;8465.15;4824.62;5069.3;4941.44
Q9HBM6;12538.8;11832.5;5209.09;3895.29;4223.43;9582.61;9577.58;13297.7;9156.1;6146.45;10125.4;6345.08;10317.1;10420.3;4037.22;3207.81;4457.7;6691.01;5210.61;5654.7;5909.36;8127.57;6855.82;6006.95
Q9HBR0;6833.5;6871.85;6388.35;5857.52;6407.19;5841.8;8926.91;10743.9;7838.02;7082.85;8824.05;9339.75;5012;4991.71;3624.6;4979.17;5012.58;5054.19;5100.29;5174.86;;6824.41;6713.08;
